book_key,canonical_genre,count
214,contemporary,112
214,ebooks,189
214,fantasy,9592
214,fiction,1613
214,humor,154
214,mystery,92
214,paranormal,195
214,romance,130
214,young_adult,4403
216,contemporary,405
216,ebooks,86
216,fantasy,59
216,fiction,3607
216,humor,59
216,memoir,38
216,philosophy,118
216,sports,39
216,young_adult,47
217,biography,105
217,crime,291
217,ebooks,22
217,fiction,141
217,historical_fiction,212
217,history,1414
217,horror,56
217,mystery,205
217,nonfiction,1145
217,suspense,32
217,thriller,45
218,chick_lit,256
218,contemporary,773
218,ebooks,190
218,fiction,394
218,romance,3490
219,children,81
219,fiction,200
219,science_fiction,77
219,young_adult,62
220,chick_lit,9
220,fantasy,158
220,fiction,58
220,horror,6
220,nonfiction,31
220,paranormal,121
220,romance,87
220,young_adult,202
221,biography,172
221,children,24
221,classics,43
221,contemporary,58
221,fiction,115
221,horror,36
221,memoir,806
221,nonfiction,934
221,self_help,33
221,young_adult,162
222,classics,23
222,contemporary,55
222,crime,120
222,ebooks,53
222,fiction,2041
222,mystery,709
222,suspense,349
222,thriller,1602
223,children,1363
223,contemporary,72
223,crime,112
223,ebooks,90
223,fantasy,7840
223,fiction,1586
223,humor,141
223,mystery,106
223,paranormal,148
223,science_fiction,633
223,young_adult,3318
225,classics,7128
225,fiction,4260
225,historical_fiction,820
225,history,60
226,contemporary,450
226,crime,1033
226,ebooks,166
226,fiction,2807
226,horror,420
226,mystery,3413
226,suspense,647
226,thriller,1957
227,contemporary,53
227,crime,336
227,ebooks,31
227,fiction,1844
227,mystery,871
227,suspense,348
227,thriller,789
228,chick_lit,1968
228,contemporary,231
228,fiction,1775
228,humor,227
228,memoir,47
228,romance,174
228,young_adult,47
229,children,2749
229,classics,9065
229,ebooks,130
229,fantasy,4977
229,fiction,3241
229,humor,125
229,poetry,71
229,young_adult,778
230,chick_lit,159
230,classics,14048
230,ebooks,181
230,fiction,3865
230,historical_fiction,904
230,romance,3048
231,chick_lit,45
231,contemporary,148
231,ebooks,56
231,fiction,2398
231,historical_fiction,4176
231,history,286
231,mystery,85
231,young_adult,41
232,classics,60
232,ebooks,110
232,fantasy,8723
232,fiction,2935
232,horror,2483
232,mystery,121
232,paranormal,85
232,science_fiction,905
232,suspense,55
232,thriller,245
233,classics,198
233,ebooks,44
233,fantasy,48
233,fiction,224
233,historical_fiction,939
233,history,52
233,romance,55
234,classics,170
234,contemporary,1307
234,ebooks,70
234,fiction,2114
234,young_adult,6368
235,chick_lit,44
235,contemporary,61
235,ebooks,120
235,fiction,174
235,mystery,834
235,suspense,140
235,thriller,98
236,biography,187
236,classics,32
236,contemporary,28
236,ebooks,21
236,history,130
236,memoir,277
236,nonfiction,547
236,sports,61
236,suspense,33
236,thriller,53
236,travel,208
237,classics,407
237,contemporary,76
237,ebooks,84
237,fantasy,529
237,fiction,2336
237,horror,7461
237,mystery,111
237,paranormal,594
237,science_fiction,118
237,suspense,147
237,thriller,166
237,young_adult,124
238,biography,663
238,contemporary,102
238,fiction,480
238,humor,597
238,memoir,2157
238,nonfiction,879
238,young_adult,29
239,contemporary,123
239,ebooks,134
239,fantasy,1069
239,fiction,3816
239,historical_fiction,69
239,history,56
239,horror,4558
239,humor,100
239,paranormal,193
239,science,70
239,science_fiction,2096
239,suspense,78
239,thriller,243
239,young_adult,59
241,children,1565
241,classics,973
241,fiction,1526
241,historical_fiction,1515
241,history,377
241,young_adult,489
242,contemporary,26
242,crime,634
242,ebooks,68
242,fiction,892
242,horror,25
242,mystery,1563
242,suspense,324
242,thriller,830
243,classics,69
243,contemporary,73
243,crime,92
243,ebooks,65
243,fantasy,51
243,fiction,2034
243,horror,5668
243,mystery,225
243,suspense,289
243,thriller,910
244,contemporary,464
244,crime,948
244,ebooks,133
244,fiction,2667
244,horror,380
244,mystery,3002
244,suspense,596
244,thriller,1794
245,children,2432
245,classics,1294
245,contemporary,160
245,fantasy,1299
245,fiction,1980
245,young_adult,2245
246,chick_lit,45
246,contemporary,52
246,ebooks,92
246,fantasy,2601
246,fiction,583
246,horror,76
246,mystery,59
246,paranormal,1864
246,romance,961
246,young_adult,3791
247,business,1837
247,classics,45
247,ebooks,60
247,nonfiction,644
247,philosophy,139
247,self_help,2112
248,classics,9438
248,ebooks,78
248,fantasy,1377
248,fiction,1815
248,historical_fiction,76
248,humor,276
248,poetry,490
248,romance,754
249,classics,52
249,contemporary,859
249,ebooks,96
249,fiction,4419
249,historical_fiction,471
249,mystery,97
249,young_adult,164
250,children,1414
250,contemporary,1178
250,ebooks,110
250,fiction,2047
250,humor,78
250,young_adult,3014
251,children,1879
251,fantasy,281
251,fiction,995
251,humor,205
251,poetry,389
251,young_adult,88
252,ebooks,282
252,fantasy,6586
252,fiction,1550
252,paranormal,361
252,romance,2453
252,science_fiction,4028
252,young_adult,8324
253,contemporary,478
253,crime,1676
253,ebooks,182
253,fiction,2932
253,mystery,5929
253,suspense,233
253,thriller,721
254,contemporary,143
254,ebooks,127
254,fantasy,322
254,fiction,862
254,paranormal,86
254,romance,2664
254,young_adult,267
255,business,114
255,classics,3165
255,contemporary,75
255,ebooks,42
255,fantasy,64
255,fiction,4365
255,historical_fiction,37
255,mystery,45
255,philosophy,1698
255,romance,52
255,science,37
255,science_fiction,326
256,biography,604
256,contemporary,47
256,fiction,156
256,history,150
256,memoir,773
256,nonfiction,1365
256,travel,346
258,classics,144
258,contemporary,286
258,crime,106
258,ebooks,86
258,fantasy,796
258,fiction,4560
258,historical_fiction,2973
258,history,122
258,mystery,2613
258,romance,355
258,suspense,230
258,thriller,311
259,ebooks,199
259,fantasy,1022
259,fiction,1234
259,mystery,264
259,romance,159
259,science_fiction,1849
259,suspense,146
259,thriller,168
259,young_adult,4552
260,business,113
260,classics,282
260,ebooks,47
260,nonfiction,782
260,philosophy,149
260,self_help,46
261,biography,165
261,chick_lit,156
261,classics,27
261,contemporary,81
261,cookbooks,14
261,fiction,459
261,humor,12
261,memoir,492
261,nonfiction,328
261,romance,167
261,travel,1001
262,chick_lit,947
262,contemporary,849
262,crime,124
262,ebooks,123
262,fiction,390
262,humor,98
262,mystery,1554
262,romance,77
262,suspense,155
263,chick_lit,82
263,children,1366
263,classics,247
263,fantasy,6357
263,fiction,1201
263,historical_fiction,82
263,humor,89
263,romance,1107
263,young_adult,2742
264,classics,6005
264,fiction,4085
264,historical_fiction,287
264,history,52
264,romance,73
264,travel,95
265,children,125
265,classics,5286
265,contemporary,57
265,ebooks,63
265,fiction,947
265,historical_fiction,1553
265,history,70
265,memoir,55
265,young_adult,899
266,contemporary,28
266,crime,475
266,ebooks,53
266,fiction,735
266,horror,36
266,mystery,1225
266,suspense,280
266,thriller,656
267,chick_lit,62
267,contemporary,84
267,ebooks,102
267,fiction,2348
267,historical_fiction,5433
267,history,276
267,romance,272
268,classics,218
268,contemporary,696
268,ebooks,128
268,fantasy,266
268,fiction,5338
268,mystery,83
268,romance,412
268,science,72
268,science_fiction,2452
268,young_adult,155
269,chick_lit,1666
269,contemporary,372
269,ebooks,54
269,fiction,993
269,humor,31
269,romance,1800
269,young_adult,46
270,classics,7698
270,crime,137
270,fiction,3657
270,historical_fiction,754
270,horror,257
270,mystery,2596
270,romance,1396
270,suspense,454
270,thriller,381
271,classics,3837
271,contemporary,132
271,ebooks,59
271,fantasy,148
271,fiction,4139
271,philosophy,50
271,romance,56
271,science,85
271,science_fiction,2702
271,young_adult,729
272,chick_lit,81
272,classics,404
272,contemporary,126
272,cookbooks,25
272,fantasy,356
272,fiction,2474
272,historical_fiction,518
272,romance,1020
273,chick_lit,128
273,contemporary,69
273,ebooks,45
273,fiction,2442
273,historical_fiction,3432
273,history,112
273,romance,46
273,young_adult,27
274,classics,1302
274,contemporary,62
274,crime,1011
274,ebooks,31
274,fiction,2631
274,historical_fiction,309
274,mystery,246
274,suspense,61
274,thriller,475
275,contemporary,1731
275,ebooks,130
275,fiction,1676
275,humor,420
275,romance,1366
275,young_adult,5496
276,classics,970
276,ebooks,70
276,fantasy,286
276,fiction,2364
276,philosophy,34
276,science,171
276,science_fiction,6619
277,children,106
277,contemporary,310
277,ebooks,218
277,fantasy,2413
277,fiction,4963
277,horror,1064
277,paranormal,479
277,science_fiction,252
277,young_adult,120
278,children,2564
278,classics,496
278,fantasy,52
278,fiction,512
278,humor,464
278,nonfiction,45
278,poetry,4793
278,young_adult,280
279,children,606
279,contemporary,109
279,ebooks,149
279,fantasy,10025
279,fiction,2853
279,mystery,126
279,paranormal,126
279,young_adult,2679
280,ebooks,242
280,fantasy,1074
280,fiction,1038
280,romance,2767
280,young_adult,219
281,contemporary,71
281,crime,335
281,ebooks,30
281,fiction,22
281,mystery,1033
281,suspense,364
281,thriller,23
283,classics,80
283,contemporary,156
283,ebooks,122
283,fantasy,11127
283,fiction,3724
283,horror,94
283,humor,2710
283,paranormal,254
283,science_fiction,374
283,young_adult,96
284,biography,170
284,classics,4224
284,contemporary,130
284,ebooks,63
284,fiction,3840
284,historical_fiction,52
284,memoir,235
284,nonfiction,150
284,philosophy,69
284,poetry,54
284,travel,895
285,chick_lit,761
285,contemporary,1269
285,ebooks,146
285,fiction,826
285,humor,1083
285,romance,397
286,chick_lit,473
286,contemporary,344
286,ebooks,50
286,fiction,832
286,romance,2274
286,suspense,27
286,young_adult,43
287,business,36
287,classics,2578
287,contemporary,61
287,ebooks,36
287,fiction,3692
287,historical_fiction,32
287,philosophy,1335
287,romance,51
287,science_fiction,40
288,classics,62
288,contemporary,37
288,crime,16
288,ebooks,43
288,fiction,2069
288,historical_fiction,108
288,history,18
288,mystery,220
288,suspense,256
288,thriller,1200
289,children,890
289,classics,4556
289,ebooks,63
289,fantasy,3800
289,fiction,3996
289,young_adult,1069
290,biography,958
290,chick_lit,212
290,contemporary,114
290,ebooks,110
290,fiction,43
290,humor,2727
290,memoir,2419
290,nonfiction,1902
291,contemporary,128
291,ebooks,70
291,fiction,2900
291,historical_fiction,958
291,history,34
292,children,2222
292,classics,2376
292,ebooks,71
292,fantasy,63
292,science_fiction,50
292,young_adult,1682
293,children,1126
293,classics,8727
293,ebooks,199
293,fantasy,412
293,fiction,3299
293,historical_fiction,724
293,history,54
293,thriller,47
293,young_adult,769
294,children,519
294,contemporary,68
294,ebooks,117
294,fantasy,5354
294,fiction,791
294,humor,101
294,paranormal,99
294,romance,235
294,young_adult,2520
295,contemporary,88
295,crime,83
295,ebooks,146
295,fantasy,968
295,fiction,3553
295,historical_fiction,2482
295,history,338
295,horror,893
295,mystery,375
295,paranormal,74
295,romance,155
295,science_fiction,1631
295,suspense,208
295,thriller,666
296,children,3801
296,classics,466
296,fantasy,41
296,fiction,588
296,science,155
297,classics,2504
297,contemporary,122
297,ebooks,82
297,fantasy,175
297,fiction,4445
297,humor,542
297,philosophy,91
297,science,55
297,science_fiction,2276
298,classics,6362
298,ebooks,213
298,fantasy,796
298,fiction,2749
298,historical_fiction,45
298,horror,50
298,science,98
298,science_fiction,5287
298,travel,41
298,young_adult,48
300,children,398
300,classics,476
300,contemporary,118
300,ebooks,57
300,fiction,1779
300,historical_fiction,3844
300,history,414
300,young_adult,1804
302,chick_lit,509
302,contemporary,372
302,ebooks,84
302,fiction,870
302,mystery,58
302,romance,2217
302,suspense,62
302,thriller,42
302,young_adult,58
304,chick_lit,25
304,classics,15
304,contemporary,94
304,ebooks,23
304,fiction,838
304,historical_fiction,13
305,classics,46
305,contemporary,39
305,ebooks,53
305,fantasy,290
305,fiction,1773
305,horror,6222
305,mystery,138
305,paranormal,221
305,science_fiction,44
305,suspense,154
305,thriller,426
306,chick_lit,232
306,classics,17
306,contemporary,259
306,fiction,2673
306,humor,16
306,romance,24
306,young_adult,51
307,ebooks,99
307,fantasy,12510
307,fiction,1522
307,romance,69
307,science_fiction,81
307,young_adult,50
308,chick_lit,4018
308,contemporary,779
308,ebooks,87
308,fiction,1069
308,humor,445
308,romance,1783
308,young_adult,78
309,contemporary,111
309,ebooks,233
309,fantasy,6448
309,fiction,843
309,paranormal,2161
309,romance,1825
309,young_adult,5314
310,chick_lit,2095
310,contemporary,180
310,ebooks,24
310,fiction,1068
310,humor,115
310,romance,477
311,classics,67
311,contemporary,46
311,ebooks,23
311,fiction,152
311,historical_fiction,124
311,history,42
311,romance,80
312,children,1894
312,contemporary,124
312,ebooks,144
312,fantasy,9736
312,fiction,3130
312,horror,1321
312,mystery,604
312,paranormal,1100
312,science_fiction,123
312,young_adult,4175
313,chick_lit,44
313,contemporary,193
313,ebooks,91
313,fiction,3008
313,historical_fiction,2518
313,history,57
313,mystery,67
313,romance,277
314,children,870
314,classics,54
314,contemporary,53
314,fantasy,2452
314,fiction,1245
314,mystery,58
314,paranormal,53
314,romance,52
314,young_adult,2751
315,business,1154
315,classics,23
315,ebooks,17
315,fiction,106
315,humor,15
315,nonfiction,426
315,philosophy,139
315,self_help,1097
316,biography,324
316,contemporary,35
316,ebooks,46
316,fiction,89
316,history,203
316,humor,1286
316,memoir,1102
316,nonfiction,1853
316,science,81
316,travel,3119
317,biography,1081
317,classics,2119
317,contemporary,47
317,fiction,620
317,history,96
317,memoir,1451
317,nonfiction,1028
317,poetry,494
317,young_adult,82
318,contemporary,155
318,ebooks,78
318,fiction,2085
318,historical_fiction,3481
318,history,176
318,young_adult,157
319,contemporary,92
319,ebooks,222
319,fantasy,5269
319,fiction,662
319,paranormal,1814
319,romance,1621
319,young_adult,147
320,chick_lit,547
320,contemporary,745
320,ebooks,88
320,fiction,3784
320,humor,1063
320,mystery,643
320,travel,56
320,young_adult,94
321,children,1569
321,classics,2806
321,fiction,1993
321,historical_fiction,382
321,young_adult,1538
322,contemporary,272
322,ebooks,155
322,fantasy,12777
322,fiction,3632
322,horror,437
322,mystery,155
322,paranormal,224
322,science_fiction,531
322,young_adult,326
323,classics,1880
323,contemporary,305
323,fiction,4149
323,historical_fiction,121
323,history,45
323,philosophy,894
323,romance,309
325,classics,812
325,contemporary,300
325,ebooks,35
325,fiction,3544
325,historical_fiction,125
325,humor,68
326,chick_lit,201
326,classics,73
326,contemporary,413
326,crime,36
326,fiction,2571
326,young_adult,123
327,ebooks,190
327,fantasy,1151
327,fiction,967
327,mystery,163
327,romance,1480
327,science_fiction,143
327,suspense,78
327,thriller,94
327,young_adult,336
328,chick_lit,341
328,contemporary,460
328,crime,125
328,ebooks,54
328,fiction,1913
328,mystery,158
328,romance,80
328,suspense,63
328,young_adult,214
329,biography,749
329,business,31
329,classics,50
329,contemporary,38
329,ebooks,30
329,fiction,60
329,memoir,262
329,nonfiction,1035
329,philosophy,348
329,science,29
329,self_help,136
330,classics,55
330,ebooks,86
330,fantasy,13093
330,fiction,1534
330,science_fiction,137
330,young_adult,57
331,chick_lit,332
331,contemporary,338
331,crime,52
331,ebooks,62
331,fiction,1586
331,mystery,171
331,romance,390
331,suspense,27
331,young_adult,148
332,children,1606
332,christian,674
332,ebooks,85
332,fantasy,109
332,fiction,397
332,science_fiction,64
332,young_adult,149
333,chick_lit,50
333,contemporary,581
333,ebooks,70
333,fiction,403
333,memoir,37
333,science,61
334,chick_lit,165
334,contemporary,515
334,ebooks,133
334,fiction,221
334,romance,2413
335,children,3977
335,classics,1218
335,fantasy,2132
335,fiction,1828
335,humor,164
335,young_adult,799
336,classics,21
336,contemporary,31
336,crime,542
336,ebooks,58
336,fiction,641
336,mystery,1701
336,romance,32
336,suspense,265
336,thriller,516
337,classics,551
337,contemporary,36
337,ebooks,54
337,fantasy,933
337,fiction,1979
337,humor,1225
337,philosophy,23
337,science,89
337,science_fiction,2614
337,young_adult,51
338,chick_lit,593
338,contemporary,640
338,ebooks,85
338,fiction,2205
338,romance,1858
338,young_adult,56
340,contemporary,56
340,ebooks,120
340,fantasy,1981
340,fiction,710
340,mystery,51
340,paranormal,444
340,romance,462
340,science_fiction,1694
340,thriller,63
340,young_adult,3031
341,classics,8814
341,ebooks,79
341,fantasy,546
341,fiction,2132
341,historical_fiction,442
341,history,559
341,philosophy,78
341,poetry,2823
342,contemporary,32
342,fantasy,41
342,fiction,155
343,contemporary,33
343,crime,246
343,ebooks,21
343,fiction,1549
343,mystery,605
343,suspense,250
343,thriller,643
345,children,223
345,fantasy,542
345,fiction,110
345,paranormal,67
345,romance,99
345,science_fiction,71
345,young_adult,906
