book_key,goodreads_book_id,tag_id,tag_name,normalized_tag_name,canonical_genre,count
32,890,7457,classics,classics,classics,19214
32,890,11743,fiction,fiction,fiction,9439
32,890,14487,historical-fiction,historical-fiction,historical_fiction,1433
32,890,33114,young-adult,young-adult,young_adult,339
4908,900,21773,nonfiction,nonfiction,nonfiction,94
4908,900,4605,biography,biography,biography,66
4908,900,27095,self-help,self-help,self_help,64
4908,900,19733,memoir,memoir,memoir,47
4908,900,11743,fiction,fiction,fiction,32
4908,900,26138,romance,romance,romance,19
4908,900,10210,ebooks,ebooks,ebooks,13
4908,900,15048,humor,humor,humor,11
4908,900,8055,contemporary,contemporary,contemporary,5
4908,900,23471,philosophy,philosophy,philosophy,5
4908,900,5951,business,business,business,4
857,902,20939,mystery,mystery,mystery,2666
857,902,33114,young-adult,young-adult,young_adult,1416
857,902,11743,fiction,fiction,fiction,1173
857,902,6953,childrens,childrens,children,595
857,902,7457,classics,classics,classics,427
857,902,6857,children,children,children,318
857,902,29076,suspense,suspense,suspense,72
857,902,8055,contemporary,contemporary,contemporary,48
857,902,30358,thriller,thriller,thriller,48
857,902,15048,humor,humor,humor,42
857,902,11305,fantasy,fantasy,fantasy,33
4937,903,11743,fiction,fiction,fiction,280
4937,903,33114,young-adult,young-adult,young_adult,261
4937,903,6953,childrens,childrens,children,253
4937,903,20939,mystery,mystery,mystery,182
4937,903,6857,children,children,children,154
4937,903,11305,fantasy,fantasy,fantasy,92
4937,903,7457,classics,classics,classics,32
4937,903,14487,historical-fiction,historical-fiction,historical_fiction,32
4937,903,8055,contemporary,contemporary,contemporary,11
33,930,11743,fiction,fiction,fiction,8127
33,930,14487,historical-fiction,historical-fiction,historical_fiction,7195
33,930,26138,romance,romance,romance,1785
33,930,7457,classics,classics,classics,1197
33,930,8055,contemporary,contemporary,contemporary,551
33,930,14552,history,history,history,489
33,930,19733,memoir,memoir,memoir,314
33,930,6750,chick-lit,chick-lit,chick_lit,240
33,930,4605,biography,biography,biography,206
7994,952,7077,christian,christian,christian,61
7994,952,21773,nonfiction,nonfiction,nonfiction,42
7994,952,6857,children,children,children,32
7994,952,27095,self-help,self-help,self_help,23
9,960,11743,fiction,fiction,fiction,9364
9,960,20939,mystery,mystery,mystery,5740
9,960,30358,thriller,thriller,thriller,4563
9,960,29076,suspense,suspense,suspense,1274
9,960,14487,historical-fiction,historical-fiction,historical_fiction,822
9,960,8517,crime,crime,crime,820
9,960,8055,contemporary,contemporary,contemporary,532
9,960,11305,fantasy,fantasy,fantasy,322
9,960,14552,history,history,history,174
9,960,26837,science-fiction,science-fiction,science_fiction,155
9,960,10210,ebooks,ebooks,ebooks,106
9,960,7457,classics,classics,classics,87
9,960,26138,romance,romance,romance,87
9,960,2938,art,art,art,80
26,968,11743,fiction,fiction,fiction,13725
26,968,30358,thriller,thriller,thriller,5358
26,968,29076,suspense,suspense,suspense,1507
26,968,14487,historical-fiction,historical-fiction,historical_fiction,1379
26,968,8055,contemporary,contemporary,contemporary,786
26,968,11305,fantasy,fantasy,fantasy,379
26,968,14552,history,history,history,324
26,968,2938,art,art,art,242
26,968,7457,classics,classics,classics,227
26,968,10210,ebooks,ebooks,ebooks,133
26,968,20939,mystery,mystery,mystery,121
26,968,26138,romance,romance,romance,115
26,968,26837,science-fiction,science-fiction,science_fiction,101
145,976,11743,fiction,fiction,fiction,3201
145,976,30358,thriller,thriller,thriller,2273
145,976,20939,mystery,mystery,mystery,1594
145,976,29076,suspense,suspense,suspense,556
145,976,8517,crime,crime,crime,297
145,976,26837,science-fiction,science-fiction,science_fiction,288
145,976,8055,contemporary,contemporary,contemporary,137
145,976,10210,ebooks,ebooks,ebooks,72
145,976,11305,fantasy,fantasy,fantasy,52
145,976,26816,science,science,science,43
145,976,26138,romance,romance,romance,37
145,976,14487,historical-fiction,historical-fiction,historical_fiction,33
2318,998,5951,business,business,business,513
2318,998,21773,nonfiction,nonfiction,nonfiction,221
2318,998,27095,self-help,self-help,self_help,184
2318,998,10210,ebooks,ebooks,ebooks,7
2318,998,23471,philosophy,philosophy,philosophy,7
2318,998,26816,science,science,science,7
680,1005,21773,nonfiction,nonfiction,nonfiction,153
680,1005,27095,self-help,self-help,self_help,101
680,1005,5951,business,business,business,99
680,1005,7457,classics,classics,classics,70
680,1005,10210,ebooks,ebooks,ebooks,20
9670,1032,5951,business,business,business,222
9670,1032,4605,biography,biography,biography,89
9670,1032,21773,nonfiction,nonfiction,nonfiction,36
9670,1032,27095,self-help,self-help,self_help,17
9670,1032,19733,memoir,memoir,memoir,13
9670,1032,14552,history,history,history,7
9670,1032,23471,philosophy,philosophy,philosophy,4
687,1067,14552,history,history,history,4413
687,1067,21773,nonfiction,nonfiction,nonfiction,806
687,1067,4605,biography,biography,biography,104
687,1067,14487,historical-fiction,historical-fiction,historical_fiction,103
687,1067,11743,fiction,fiction,fiction,44
687,1067,7457,classics,classics,classics,25
687,1067,10210,ebooks,ebooks,ebooks,22
461,1078,11743,fiction,fiction,fiction,45
461,1078,33114,young-adult,young-adult,young_adult,31
398,1097,21773,nonfiction,nonfiction,nonfiction,1548
398,1097,14552,history,history,history,169
398,1097,26816,science,science,science,135
398,1097,5951,business,business,business,88
398,1097,11743,fiction,fiction,fiction,20
398,1097,8055,contemporary,contemporary,contemporary,18
273,1103,14487,historical-fiction,historical-fiction,historical_fiction,3432
273,1103,11743,fiction,fiction,fiction,2442
273,1103,6750,chick-lit,chick-lit,chick_lit,128
273,1103,14552,history,history,history,112
273,1103,8055,contemporary,contemporary,contemporary,69
273,1103,26138,romance,romance,romance,46
273,1103,10210,ebooks,ebooks,ebooks,45
273,1103,33114,young-adult,young-adult,young_adult,27
1301,1110,30358,thriller,thriller,thriller,375
1301,1110,20939,mystery,mystery,mystery,300
1301,1110,11743,fiction,fiction,fiction,191
1301,1110,29076,suspense,suspense,suspense,120
1301,1110,8517,crime,crime,crime,103
1301,1110,10210,ebooks,ebooks,ebooks,29
1301,1110,8055,contemporary,contemporary,contemporary,21
1301,1110,14821,horror,horror,horror,20
1683,1171,5951,business,business,business,280
1683,1171,14552,history,history,history,113
1683,1171,4605,biography,biography,biography,85
1683,1171,21773,nonfiction,nonfiction,nonfiction,80
1683,1171,11743,fiction,fiction,fiction,42
1683,1171,19733,memoir,memoir,memoir,28
1683,1171,10210,ebooks,ebooks,ebooks,8
1683,1171,15048,humor,humor,humor,8
7385,1191,8150,cookbooks,cookbooks,cookbooks,335
7385,1191,21773,nonfiction,nonfiction,nonfiction,9
7385,1191,11743,fiction,fiction,fiction,1
7385,1191,10210,ebooks,ebooks,ebooks,1
2744,1192,8150,cookbooks,cookbooks,cookbooks,622
2744,1192,21773,nonfiction,nonfiction,nonfiction,25
2744,1192,10210,ebooks,ebooks,ebooks,4
92,1202,21773,nonfiction,nonfiction,nonfiction,2959
92,1202,26816,science,science,science,878
92,1202,5951,business,business,business,133
92,1202,23471,philosophy,philosophy,philosophy,106
92,1202,14552,history,history,history,91
92,1202,10210,ebooks,ebooks,ebooks,66
92,1202,27095,self-help,self-help,self_help,58
92,1202,15048,humor,humor,humor,45
92,1202,8055,contemporary,contemporary,contemporary,42
92,1202,11743,fiction,fiction,fiction,41
258,1232,11743,fiction,fiction,fiction,4560
258,1232,14487,historical-fiction,historical-fiction,historical_fiction,2973
258,1232,20939,mystery,mystery,mystery,2613
258,1232,11305,fantasy,fantasy,fantasy,796
258,1232,26138,romance,romance,romance,355
258,1232,30358,thriller,thriller,thriller,311
258,1232,8055,contemporary,contemporary,contemporary,286
258,1232,29076,suspense,suspense,suspense,230
258,1232,7457,classics,classics,classics,144
258,1232,14552,history,history,history,122
258,1232,8517,crime,crime,crime,106
258,1232,10210,ebooks,ebooks,ebooks,86
383,1241,4605,biography,biography,biography,282
383,1241,11743,fiction,fiction,fiction,222
383,1241,19733,memoir,memoir,memoir,186
383,1241,8055,contemporary,contemporary,contemporary,123
383,1241,21773,nonfiction,nonfiction,nonfiction,57
573,1274,27095,self-help,self-help,self_help,736
573,1274,21773,nonfiction,nonfiction,nonfiction,261
573,1274,26138,romance,romance,romance,56
573,1274,23471,philosophy,philosophy,philosophy,56
573,1274,6750,chick-lit,chick-lit,chick_lit,23
573,1274,11743,fiction,fiction,fiction,21
573,1274,10210,ebooks,ebooks,ebooks,20
573,1274,7457,classics,classics,classics,13
573,1274,8055,contemporary,contemporary,contemporary,11
496,1295,14487,historical-fiction,historical-fiction,historical_fiction,463
496,1295,11743,fiction,fiction,fiction,314
496,1295,26138,romance,romance,romance,229
496,1295,7457,classics,classics,classics,224
496,1295,14552,history,history,history,183
496,1295,11305,fantasy,fantasy,fantasy,92
496,1295,26837,science-fiction,science-fiction,science_fiction,52
496,1295,33114,young-adult,young-adult,young_adult,46
496,1295,10210,ebooks,ebooks,ebooks,37
496,1295,8055,contemporary,contemporary,contemporary,25
496,1295,6750,chick-lit,chick-lit,chick_lit,22
1154,1301,28422,sports,sports,sports,349
1154,1301,21773,nonfiction,nonfiction,nonfiction,201
1154,1301,5951,business,business,business,130
1154,1301,4605,biography,biography,biography,115
1154,1301,14552,history,history,history,86
1154,1301,26816,science,science,science,35
1154,1301,11743,fiction,fiction,fiction,23
1154,1301,10210,ebooks,ebooks,ebooks,21
1154,1301,19733,memoir,memoir,memoir,12
1154,1301,8055,contemporary,contemporary,contemporary,9
2474,1303,5951,business,business,business,485
2474,1303,23471,philosophy,philosophy,philosophy,252
2474,1303,27095,self-help,self-help,self_help,252
2474,1303,14552,history,history,history,157
2474,1303,21773,nonfiction,nonfiction,nonfiction,148
2474,1303,10210,ebooks,ebooks,ebooks,23
2474,1303,7457,classics,classics,classics,14
2474,1303,4605,biography,biography,biography,14
2474,1303,26816,science,science,science,13
4731,1305,11743,fiction,fiction,fiction,488
4731,1305,14487,historical-fiction,historical-fiction,historical_fiction,450
4731,1305,14552,history,history,history,269
4731,1305,11305,fantasy,fantasy,fantasy,39
4731,1305,7457,classics,classics,classics,17
4731,1305,10210,ebooks,ebooks,ebooks,10
4731,1305,21773,nonfiction,nonfiction,nonfiction,7
4731,1305,23471,philosophy,philosophy,philosophy,6
4731,1305,14538,historical_fiction,historical-fiction,historical_fiction,5
7274,1307,11305,fantasy,fantasy,fantasy,251
7274,1307,11743,fiction,fiction,fiction,87
7274,1307,26837,science-fiction,science-fiction,science_fiction,12
7274,1307,10210,ebooks,ebooks,ebooks,8
2867,1319,27095,self-help,self-help,self_help,366
2867,1319,21773,nonfiction,nonfiction,nonfiction,337
2867,1319,2938,art,art,art,291
2867,1319,5951,business,business,business,235
2867,1319,23471,philosophy,philosophy,philosophy,62
2867,1319,20673,music,music,music,17
2867,1319,10210,ebooks,ebooks,ebooks,13
2867,1319,11743,fiction,fiction,fiction,12
3404,1362,14552,history,history,history,1900
3404,1362,7457,classics,classics,classics,911
3404,1362,21773,nonfiction,nonfiction,nonfiction,160
3404,1362,23471,philosophy,philosophy,philosophy,45
3404,1362,11743,fiction,fiction,fiction,32
3404,1362,31155,travel,travel,travel,22
3404,1362,14487,historical-fiction,historical-fiction,historical_fiction,21
341,1371,7457,classics,classics,classics,8814
341,1371,23831,poetry,poetry,poetry,2823
341,1371,11743,fiction,fiction,fiction,2132
341,1371,14552,history,history,history,559
341,1371,11305,fantasy,fantasy,fantasy,546
341,1371,14487,historical-fiction,historical-fiction,historical_fiction,442
341,1371,10210,ebooks,ebooks,ebooks,79
341,1371,23471,philosophy,philosophy,philosophy,78
2142,1375,7457,classics,classics,classics,1055
2142,1375,11743,fiction,fiction,fiction,281
2142,1375,23831,poetry,poetry,poetry,247
2142,1375,11305,fantasy,fantasy,fantasy,91
2142,1375,14552,history,history,history,64
2142,1375,14487,historical-fiction,historical-fiction,historical_fiction,56
2142,1375,23471,philosophy,philosophy,philosophy,14
2142,1375,26138,romance,romance,romance,6
79,1381,7457,classics,classics,classics,14238
79,1381,11743,fiction,fiction,fiction,3670
79,1381,23831,poetry,poetry,poetry,3418
79,1381,11305,fantasy,fantasy,fantasy,1271
79,1381,14552,history,history,history,555
79,1381,14487,historical-fiction,historical-fiction,historical_fiction,440
79,1381,23471,philosophy,philosophy,philosophy,98
79,1381,10210,ebooks,ebooks,ebooks,78
79,1381,31155,travel,travel,travel,70
125,1420,7457,classics,classics,classics,13787
125,1420,11743,fiction,fiction,fiction,3145
125,1420,23831,poetry,poetry,poetry,612
125,1420,14487,historical-fiction,historical-fiction,historical_fiction,328
125,1420,10210,ebooks,ebooks,ebooks,91
125,1420,26138,romance,romance,romance,85
125,1420,11305,fantasy,fantasy,fantasy,71
4160,1426,23471,philosophy,philosophy,philosophy,128
4160,1426,27095,self-help,self-help,self_help,63
4160,1426,10210,ebooks,ebooks,ebooks,23
4160,1426,8055,contemporary,contemporary,contemporary,22
4160,1426,11743,fiction,fiction,fiction,19
4160,1426,11305,fantasy,fantasy,fantasy,18
4160,1426,21773,nonfiction,nonfiction,nonfiction,12
4160,1426,7457,classics,classics,classics,5
1506,1427,11743,fiction,fiction,fiction,146
1506,1427,23471,philosophy,philosophy,philosophy,121
1506,1427,26138,romance,romance,romance,72
1506,1427,8055,contemporary,contemporary,contemporary,71
1506,1427,10210,ebooks,ebooks,ebooks,17
1506,1427,7457,classics,classics,classics,14
1506,1427,11305,fantasy,fantasy,fantasy,12
1506,1427,31155,travel,travel,travel,11
1506,1427,20939,mystery,mystery,mystery,9
1506,1427,27095,self-help,self-help,self_help,8
1206,1428,11743,fiction,fiction,fiction,644
1206,1428,26138,romance,romance,romance,183
1206,1428,23471,philosophy,philosophy,philosophy,130
1206,1428,8055,contemporary,contemporary,contemporary,89
1206,1428,10210,ebooks,ebooks,ebooks,31
1206,1428,7457,classics,classics,classics,15
1206,1428,27095,self-help,self-help,self_help,14
1206,1428,11305,fantasy,fantasy,fantasy,13
708,1430,11743,fiction,fiction,fiction,877
708,1430,26138,romance,romance,romance,248
708,1430,8055,contemporary,contemporary,contemporary,165
708,1430,23471,philosophy,philosophy,philosophy,123
708,1430,10210,ebooks,ebooks,ebooks,34
708,1430,7457,classics,classics,classics,27
629,1431,26138,romance,romance,romance,130
629,1431,7457,classics,classics,classics,52
629,1431,11743,fiction,fiction,fiction,48
629,1431,10210,ebooks,ebooks,ebooks,47
629,1431,27095,self-help,self-help,self_help,26
629,1431,33114,young-adult,young-adult,young_adult,22
629,1431,20939,mystery,mystery,mystery,20
4149,1519,7457,classics,classics,classics,1077
4149,1519,11743,fiction,fiction,fiction,243
4149,1519,23831,poetry,poetry,poetry,127
4149,1519,14552,history,history,history,49
4149,1519,23471,philosophy,philosophy,philosophy,22
4149,1519,11305,fantasy,fantasy,fantasy,19
4149,1519,14487,historical-fiction,historical-fiction,historical_fiction,16
9281,1524,7457,classics,classics,classics,335
9281,1524,11743,fiction,fiction,fiction,59
9281,1524,23831,poetry,poetry,poetry,16
9281,1524,14487,historical-fiction,historical-fiction,historical_fiction,11
9281,1524,11305,fantasy,fantasy,fantasy,10
9281,1524,14552,history,history,history,10
9281,1524,23471,philosophy,philosophy,philosophy,8
824,1554,11743,fiction,fiction,fiction,716
824,1554,7457,classics,classics,classics,134
824,1554,23831,poetry,poetry,poetry,97
824,1554,14487,historical-fiction,historical-fiction,historical_fiction,71
824,1554,11305,fantasy,fantasy,fantasy,65
824,1554,23471,philosophy,philosophy,philosophy,58
824,1554,14552,history,history,history,54
4537,1591,11743,fiction,fiction,fiction,194
