id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,book_key,lead_author,language_known,publication_year_known,early_title_key,strict_title_key,star_ratings_total,star_weighted_average,average_rating_star_gap,cleaned_rating_activity_count,cleaned_rating_activity_mean,reading_intent_count,main_genre,main_genre_tag_count,main_genre_book_count,demand_absolute_score,exposure_gap_score,genre_scarcity_score,quality_score,first_review_score,reader_intent_contribution,exposure_gap_contribution,genre_scarcity_contribution,quality_contribution,intent_per_cleaned_rating,relative_demand_score,relative_reader_intent_contribution,relative_review_score
1723,11710373,11710373,16657990,39,385344430,9780385344430.0,Diana Gabaldon,2014.0,Written in My Own Heart's Blood,"Written in My Own Heart's Blood (Outlander, #8)",eng,4.5,46663,62767,5617,336,924,5205,17069,39233,https://images.gr-assets.com/books/1365173799m/11710373.jpg,https://images.gr-assets.com/books/1365173799s/11710373.jpg,1723,Diana Gabaldon,True,True,written in my own heart's blood,written in my own heart s blood,62767,4.496630394952762,0.0033696050472382,100,4.3,324,historical_fiction,1620,410,94.12086110807562,22.55491203147197,66.26051797617747,98.76516227734676,71.74461807452738,32.001092776745715,5.413178887553273,14.577313954759044,19.753032455469352,3.24,94.10993334061851,31.997377335810295,71.74090263359196
1527,21413662,21413662,40714465,59,544272994,9780544273000.0,Randall Munroe,2014.0,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,eng,4.17,60236,71829,5437,1387,2708,10945,24313,32476,https://images.gr-assets.com/books/1451351509m/21413662.jpg,https://images.gr-assets.com/books/1451351509s/21413662.jpg,1527,Randall Munroe,True,True,what if?: serious scientific answers to absurd hypothetical questions,what if serious scientific answers to absurd hypothetical questions,71829,4.166423032479917,0.0035769675200825,100,4.31,276,science,2312,86,92.85324008305103,17.156594907660367,96.11517866899791,74.53830182493716,71.74068407824282,31.570101628237357,4.117582777838488,21.145339307179544,14.907660364987434,2.76,92.8204567806797,31.558955305431102,71.72953775543657
1833,348225,2641307,338512,32,60987510,9780060987510.0,Nancy E. Turner,1998.0,"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories","These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories (Sarah Agnes Prine, #1)",eng,4.35,44669,54060,9362,611,1098,5495,18681,28175,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1833,Nancy E. Turner,True,True,"these is my words: the diary of sarah agnes prine, 1881-1901, arizona territories",these is my words diary of sarah agnes prine 1881 1901 arizona territories,54060,4.345005549389567,0.0049944506104324,100,4.15,389,historical_fiction,1342,410,95.62342913342805,23.614905474811497,66.26051797617747,93.956944596219,71.54824609332313,32.511965905365535,5.667577313954759,14.577313954759044,18.7913889192438,3.89,95.59064583105672,32.50081958255929,71.53709977051689
2772,25893693,25893693,45775594,20,1101883073,9781101883080.0,Martha Hall Kelly,2016.0,Lilac Girls,Lilac Girls,eng,4.31,42421,55514,6679,562,1142,5877,21014,26919,https://images.gr-assets.com/books/1462850258m/25893693.jpg,https://images.gr-assets.com/books/1462850258s/25893693.jpg,2772,Martha Hall Kelly,True,True,lilac girls,lilac girls,55514,4.307526029470044,0.0024739705299561,96,4.083333333333333,416,historical_fiction,1609,410,95.99497322696972,25.079226314064037,66.26051797617747,90.9572724292427,71.42607365315266,32.63829089716971,6.019014315375368,14.577313954759044,18.191454485848546,4.333333333333333,96.22992022729755,32.71817287728117,71.50595563326412
2946,66354,66354,64339,66,60920432,9780060920430.0,Mihaly Csikszentmihalyi,1990.0,Flow: The Psychology of Optimal Experience,Flow: The Psychology of Optimal Experience,eng,4.1,28619,32107,1485,605,1399,5507,11395,13201,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2946,Mihaly Csikszentmihalyi,True,True,flow: the psychology of optimal experience,flow psychology of optimal experience,32107,4.095960382471112,0.0040396175288872,99,4.0606060606060606,174,self_help,304,102,87.26368702874004,37.72265326193859,91.38345536006996,63.211670855644186,71.4697847229811,29.669653589771613,9.05343678286526,20.104360179215387,12.642334171128836,1.7575757575757576,87.34564528466834,29.697519396787236,71.49765052999672
2161,18189606,18189606,25591533,23,1442435003,9781442435000.0,Morgan Matson,2014.0,Since You've Been Gone,Since You've Been Gone,eng,4.19,59705,64449,8622,888,2083,9489,23131,28858,https://images.gr-assets.com/books/1377702326m/18189606.jpg,https://images.gr-assets.com/books/1377702326s/18189606.jpg,2161,Morgan Matson,True,True,since you've been gone,since you ve been gone,64449,4.19455693649242,-0.0045569364924196,98,4.26530612244898,189,contemporary,1663,40,88.42749426292208,17.358758605616874,98.46464867227624,77.4232324336138,71.37831930936511,30.06534804939351,4.166102065348049,21.662222707900774,15.48464648672276,1.9285714285714286,88.60233854223583,30.124795104360185,71.43776636433176
1577,20696006,20696006,40015533,62,805095152,9780805095160.0,Atul Gawande,2014.0,Being Mortal: Medicine and What Matters in the End,Being Mortal: Medicine and What Matters in the End,eng,4.4,56510,65567,8698,982,1507,5579,19732,37767,https://images.gr-assets.com/books/1408324949m/20696006.jpg,https://images.gr-assets.com/books/1408324949s/20696006.jpg,1577,Atul Gawande,True,True,being mortal: medicine and what matters in the end,being mortal medicine and what matters in end,65567,4.40001830188967,-1.830188966955859e-05,98,4.428571428571429,269,nonfiction,1017,257,92.5691181291662,18.391432630313627,73.31439186974102,96.12064255272648,71.2407387170801,31.47350016391652,4.413943831275271,16.129166211343023,19.2241285105453,2.7448979591836733,92.79860124576548,31.551524423560267,71.31876297672386
1808,18966806,18966806,26984941,42,345539842,9780345539850.0,Pierce Brown,2016.0,Morning Star,"Morning Star (Red Rising, #3)",eng,4.5,47736,61499,6398,266,782,4880,17692,37879,https://images.gr-assets.com/books/1461354277m/18966806.jpg,https://images.gr-assets.com/books/1461354277s/18966806.jpg,1808,Pierce Brown,True,True,morning star,morning star,61499,4.498170701962634,0.0018292980373662,98,4.142857142857143,218,science_fiction,1173,312,90.27428696317342,22.03037919353076,70.20544202819364,98.76516227734676,71.1787782755983,30.69325756747897,5.287291006447382,15.445197246202602,19.753032455469352,2.2244897959183674,90.52562561468692,30.778712708993552,71.26423341711289
3604,682761,682761,239601,31,068817776X,9780688177770.0,"Edith Hahn Beer, Susan Dworkin, Susan Sarandon, Julia Ormond, Rory Kennedy",1999.0,The Nazi Officer's Wife: How One Jewish Woman Survived The Holocaust,The Nazi Officer's Wife: How One Jewish Woman Survived the Holocaust,eng,4.14,22207,29275,2239,365,734,4544,12323,11309,https://images.gr-assets.com/books/1177117840m/682761.jpg,https://images.gr-assets.com/books/1177117840s/682761.jpg,3604,Edith Hahn Beer,True,True,the nazi officer's wife: how one jewish woman survived the holocaust,nazi officer s wife how one jewish woman survived holocaust,29275,4.143535439795047,-0.0035354397950468,100,4.0,131,history,371,194,82.24784176592722,48.7105234400612,80.49939897278986,69.70822860889521,71.30630532182275,27.964266200415256,11.690525625614686,17.70986777401377,13.941645721779045,1.31,82.11670855644192,27.919680909190255,71.26172003059776
3349,6174,6174,851110,134,684826801,9780684826810.0,"Primo Levi, Stuart J. Woolf, Philip Roth",1947.0,Se questo è un uomo,Survival in Auschwitz,eng,4.28,25625,32801,1182,354,802,4436,11061,16148,https://images.gr-assets.com/books/1414374949m/6174.jpg,https://images.gr-assets.com/books/1414374949s/6174.jpg,3349,Primo Levi,True,True,se questo è un uomo,se questo è un uomo,32801,4.275784274869668,0.004215725130332,100,4.14,155,historical_fiction,17,410,85.2475139329035,42.09376024478199,66.26051797617747,88.1870833788657,71.30138782646705,28.984154737187197,10.102502458747676,14.577313954759044,17.63741667577314,1.55,85.11091683968965,28.937711725494484,71.25494481477435
3061,26435,26435,2976220,81,6280935,9780006280930.0,C.S. Lewis,1940.0,The Problem of Pain,The Problem of Pain,eng,4.12,29179,31440,1207,493,1065,5529,11394,12959,https://images.gr-assets.com/books/1328546308m/26435.jpg,https://images.gr-assets.com/books/1328546308s/26435.jpg,3061,C.S. Lewis,True,True,the problem of pain,problem of pain,31440,4.121533078880407,-0.0015330788804073,100,3.96,164,philosophy,286,107,86.2528685389575,36.98502895858376,89.68418752048957,66.50639274396241,71.23418205660585,29.325975303245556,8.876406950060103,19.730521254507707,13.301278548792482,1.64,86.22008523658616,29.314828980439295,71.22303573379958
9107,10870589,10870589,15785860,8,1414339364,9781414339370.0,Ira Wagler,2011.0,Growing up Amish,Growing Up Amish,eng,3.36,9085,10287,1074,445,1506,3887,2773,1676,https://images.gr-assets.com/books/1406514526m/10870589.jpg,https://images.gr-assets.com/books/1406514526s/10870589.jpg,9107,Ira Wagler,True,True,growing up amish,growing up amish,10287,3.3624963546223388,-0.0024963546223388,91,3.065934065934066,151,memoir,55,155,84.78854769970495,95.57425417987103,84.3295814665064,1.4643208392525409,70.61129931155065,28.828106217899684,22.93782100316905,18.552507922631406,0.2928641678505082,1.6593406593406594,86.3949295158999,29.37427603540597,71.15746912905693
2627,6260997,6260997,6444203,28,307267148,9780307267150.0,"Nicholas D. Kristof, Sheryl WuDunn",2008.0,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,eng,4.31,37270,40427,4627,441,1098,5050,12776,21062,https://images.gr-assets.com/books/1320486170m/6260997.jpg,https://images.gr-assets.com/books/1320486170s/6260997.jpg,2627,Nicholas D. Kristof,True,True,half the sky: turning oppression into opportunity for women worldwide,half sky turning oppression into opportunity for women worldwide,40427,4.309026145892597,0.0009738541074026,100,4.15,182,nonfiction,665,257,88.00677521582341,28.893017156594908,73.31439186974102,90.9572724292427,71.1772483881543,29.92230357337996,6.9343241175827774,16.129166211343023,18.191454485848546,1.82,87.94120861108075,29.900010927767458,71.1549557425418
2441,6178648,6178648,6358552,53,385523904,9780385523900.0,Barbara Demick,2009.0,Nothing to Envy: Ordinary Lives in North Korea,Nothing to Envy: Ordinary Lives in North Korea,eng,4.42,37284,44099,5488,318,533,3272,15958,24018,https://images.gr-assets.com/books/1320449375m/6178648.jpg,https://images.gr-assets.com/books/1320449375s/6178648.jpg,2441,Barbara Demick,True,True,nothing to envy: ordinary lives in north korea,nothing to envy ordinary lives in north korea,44099,4.424635479262569,-0.0046354792625686,100,4.39,148,nonfiction,918,257,84.44432302480604,28.8820893891378,73.31439186974102,96.85280297235276,71.1424980876407,28.711069828434056,6.931701453393072,16.129166211343023,19.37056059447055,1.48,84.35143700142062,28.679488580483014,71.11091683968965
1595,318431,318431,2501119,113,316548189,9780316548180.0,Nelson Mandela,1994.0,Long Walk to Freedom: The Autobiography of Nelson Mandela,Long Walk to Freedom,eng,4.31,43927,47921,2585,664,1050,5745,15748,24714,https://images.gr-assets.com/books/1327997342m/318431.jpg,https://images.gr-assets.com/books/1327997342s/318431.jpg,1595,Nelson Mandela,True,True,long walk to freedom: the autobiography of nelson mandela,long walk to freedom autobiography of nelson mandela,47921,4.310448446401369,-0.0004484464013696,100,4.27,165,history,481,194,86.35668232980002,24.17222161512403,80.49939897278986,90.9572724292427,71.06392743962408,29.36127199213201,5.801333187629767,17.70986777401377,18.191454485848546,1.65,86.32936291115725,29.351983389793467,71.05463883728554
4898,33609,33609,2372397,45,155652532X,9781556525320.0,"Anya Seton, Philippa Gregory",1954.0,Katherine,Katherine,eng,4.18,22577,24137,1669,351,858,3856,8150,10922,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4898,Anya Seton,True,True,katherine,katherine,24137,4.178025438124042,0.0019745618759579,100,4.02,176,historical_fiction,1519,410,87.47677849415363,47.934651950606494,66.26051797617747,75.98623101300404,71.02098131351764,29.74210468801224,11.504316468145555,14.577313954759044,15.197246202600809,1.76,87.37842858703966,29.708665719593487,70.98754234509889
2036,7015403,7015403,7261277,49,159285849X,9781592858490.0,Brené Brown,2010.0,The Gifts of Imperfection,The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,eng,4.17,46635,51734,3712,943,2048,7885,17437,23421,https://images.gr-assets.com/books/1369092544m/7015403.jpg,https://images.gr-assets.com/books/1369092544s/7015403.jpg,2036,Brené Brown,True,True,the gifts of imperfection,gifts of imperfection,51734,4.166447597324777,0.0035524026752229,100,4.01,207,self_help,510,102,89.72243470658945,22.587695333843296,91.38345536006996,74.53830182493716,70.93869522456563,30.50562780024041,5.421046880122391,20.104360179215387,14.907660364987434,2.07,89.63501256693257,30.475904272757077,70.9089716970823
2205,23692271,23692271,18962767,109,,,Yuval Noah Harari,2011.0,קיצור תולדות האנושות‎‎,Sapiens: A Brief History of Humankind,eng,4.41,52846,71074,6685,996,1627,6468,19971,42012,https://images.gr-assets.com/books/1420585954m/23692271.jpg,https://images.gr-assets.com/books/1420585954s/23692271.jpg,2205,Yuval Noah Harari,True,True,קיצור תולדות האנושות‎‎,קיצור תולדות האנושות,71074,4.412274530770746,-0.0022745307707454,98,4.3979591836734695,205,nonfiction,666,257,89.54759042727571,19.822970167194843,73.31439186974102,96.47033111135394,70.62692601901432,30.446180745273743,4.757512840126762,16.129166211343023,19.29406622227079,2.0918367346938775,89.84810403234619,30.548355370997704,70.72910064473828
2226,17349,17349,252618,74,345409469,9780345409460.0,"Carl Sagan, Ann Druyan",1995.0,The Demon-Haunted World: Science as a Candle in the Dark,The Demon-Haunted World: Science as a Candle in the Dark,eng,4.27,40583,43024,1839,886,1432,5319,12986,22401,https://images.gr-assets.com/books/1405201597m/17349.jpg,https://images.gr-assets.com/books/1405201597s/17349.jpg,2226,Carl Sagan,True,True,the demon-haunted world: science as a candle in the dark,demon haunted world science as candle in dark,43024,4.2686872443287465,0.0013127556712531,100,4.25,225,nonfiction,526,257,90.66768659162932,26.281280734345973,73.31439186974102,87.19812042399738,70.7033111135395,30.82701344115397,6.307507376243033,16.129166211343023,17.439624084799476,2.25,90.62397552180089,30.812151677412302,70.68844934979784
4497,261331,261331,1296201,43,7208006,9780007208000.0,Jennifer Donnelly,2002.0,The Tea Rose,"The Tea Rose (The Tea Rose, #1)",eng,4.18,22448,25268,2496,447,969,3764,8584,11504,https://images.gr-assets.com/books/1327888567m/261331.jpg,https://images.gr-assets.com/books/1327888567s/261331.jpg,4497,Jennifer Donnelly,True,True,the tea rose,tea rose,25268,4.176547411746082,0.0034525882539178,100,3.93,163,historical_fiction,1156,410,86.12719921320074,48.20238225330565,66.26051797617747,75.98623101300404,70.62637963064145,29.283247732488253,11.568571740793356,14.577313954759044,15.197246202600809,1.63,86.0725603759152,29.26467052781117,70.60780242596437
2613,22738563,22738563,42278179,49,,,Chimamanda Ngozi Adichie,2014.0,We Should All Be Feminists,We Should All Be Feminists,eng,4.47,46048,58660,7218,349,769,4862,17453,35227,https://images.gr-assets.com/books/1430821222m/22738563.jpg,https://images.gr-assets.com/books/1430821222s/22738563.jpg,2613,Chimamanda Ngozi Adichie,True,True,we should all be feminists,we should all be feminists,58660,4.473576542788953,-0.0035765427889531,100,4.39,164,nonfiction,521,257,86.2528685389575,22.90460059009944,73.31439186974102,98.2078461370342,70.59381488361929,29.325975303245556,5.497104141623866,16.129166211343023,19.641569227406844,1.64,86.22008523658616,29.314828980439295,70.58266856081303
5286,15811496,15811496,21536760,30,1594204217,9781594204210.0,Michael Pollan,2013.0,Cooked: A Natural History of Transformation ,Cooked: A Natural History of Transformation,eng,3.98,16078,17352,1739,439,848,3300,6720,6045,https://images.gr-assets.com/books/1350939053m/15811496.jpg,https://images.gr-assets.com/books/1350939053s/15811496.jpg,5286,Michael Pollan,True,True,cooked: a natural history of transformation,cooked natural history of transformation,17352,3.984555094513601,-0.0045550945136008,99,3.828282828282828,132,history,100,194,82.36804720795541,65.87804611517866,80.49939897278986,44.65085782974538,70.45590645831057,28.00513605070484,15.81073106764288,17.70986777401377,8.930171565949077,1.3333333333333333,82.4062943940553,28.0181400939788,70.46891050158453
3615,15793184,15793184,21515148,41,1250014522,9781250014530.0,Julie Kibler,2012.0,Calling Me Home,Calling Me Home,eng,4.21,24070,27182,4045,267,760,3846,10477,11832,https://images.gr-assets.com/books/1359803797m/15793184.jpg,https://images.gr-assets.com/books/1359803797s/15793184.jpg,3615,Julie Kibler,True,True,calling me home,calling me home,27182,4.208409977190788,0.0015900228092116,100,3.85,150,historical_fiction,413,410,84.69566167631952,45.02240192328707,66.26051797617747,80.21527701890504,70.22227079007759,28.79652496994864,10.805376461588896,14.577313954759044,16.043055403781008,1.5,84.58638400174844,28.759370560594473,70.18511638072341
